id,entry_date,platform,chart,track_title,artist,rank,did,drive_link,sort_order,created_at
8032,2026-04-24,Apple,Apple Music - Top Dance Songs,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",167,,,,2026-08-14T03:58:27.147856+00:00
8029,2026-04-24,Apple,Apple Music - Top Dance Songs,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,88,,,,2026-08-14T03:58:27.147856+00:00
8021,2026-04-24,Apple,Apple Music - Top POP Songs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",36,,,,2026-08-14T03:58:27.147856+00:00
8022,2026-04-24,Apple,Apple Music - Top POP Songs,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,105,,,,2026-08-14T03:58:27.147856+00:00
8023,2026-04-24,Apple,Apple Music - Top POP Songs,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",109,,,,2026-08-14T03:58:27.147856+00:00
8006,2026-04-24,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,97,,,,2026-08-14T03:58:27.147856+00:00
8005,2026-04-24,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,63,,,,2026-08-14T03:58:27.147856+00:00
8003,2026-04-24,Apple,Apple Playlist | Vietnam Ơi,nếu anh không yêu em...DNKYE,Đồng Lan & VSTRA,12,,,,2026-08-14T03:58:27.147856+00:00
8008,2026-04-24,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,130,,,,2026-08-14T03:58:27.147856+00:00
8007,2026-04-24,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,126,,,,2026-08-14T03:58:27.147856+00:00
8004,2026-04-24,Apple,Apple Playlist | Vietnam Ơi,Ở nơi bồ câu và quạ sống chung,Dreamwork,25,,,,2026-08-14T03:58:27.147856+00:00
7958,2026-04-24,Zing,BXH NHẠC MỚI,Có Bác Trong Tim,"Xệ Xệ, Tùng Dương",28,,,,2026-08-14T03:58:27.147856+00:00
7959,2026-04-24,Zing,BXH NHẠC MỚI,Cười Trên Vết Nứt,Hàn Việt Phong & LQ MEDIA,38,,,,2026-08-14T03:58:27.147856+00:00
7964,2026-04-24,Zing,BXH NHẠC MỚI,Cười Trên Vết Nứt (Remix),Hàn Việt Phong & LQ REMIX,83,,,,2026-08-14T03:58:27.147856+00:00
7963,2026-04-24,Zing,BXH NHẠC MỚI,Giả Vờ Hạnh Phúc,NB3 Hoài Bảo,72,,,,2026-08-14T03:58:27.147856+00:00
7962,2026-04-24,Zing,BXH NHẠC MỚI,Hoa Quỳnh Lan,Tô Đạt,71,,,,2026-08-14T03:58:27.147856+00:00
7965,2026-04-24,Zing,BXH NHẠC MỚI,Nhẹ nhàng va vào nhau 'nhẹ nhàng hơn',Lục Huy & Châu Bùi,84,,,,2026-08-14T03:58:27.147856+00:00
7960,2026-04-24,Zing,BXH NHẠC MỚI,"Tiếng Ru Then (Original Soundtrack From ""Phí Phông: Quỷ Máu Rừng Thiêng"")",52Hz & Cao Bá Hưng,56,,,,2026-08-14T03:58:27.147856+00:00
7961,2026-04-24,Zing,BXH NHẠC MỚI,Ánh Sao Việt Nam,"Võ Minh Lâm, Minh Sang",62,,,,2026-08-14T03:58:27.147856+00:00
7966,2026-04-24,Zing,BXH NHẠC MỚI,Đà Lạt Còn Mưa Không Em,Jee Trần,87,,,,2026-08-14T03:58:27.147856+00:00
7971,2026-04-24,Spotify,DAILY TOP SONG,"Có Công Mài ""Sắc""",Ngô Lan Hương,84,,,,2026-08-14T03:58:27.147856+00:00
7972,2026-04-24,Spotify,DAILY TOP SONG,Cỏ Dại Và Hoa Dành Dành,F47 Cover,188,,,,2026-08-14T03:58:27.147856+00:00
7974,2026-04-24,Spotify,DAILY VIRAL SONGs,"Có Công Mài ""Sắc''",Ngô Lan Hương,49,,,,2026-08-14T03:58:27.147856+00:00
7976,2026-04-24,Spotify,DAILY VIRAL SONGs,"Có công mài ""Sắc"" (Hưng Hack Remix)",BDMedia feat. Ngô Lan Hương,82,,,,2026-08-14T03:58:27.147856+00:00
7975,2026-04-24,Spotify,DAILY VIRAL SONGs,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,67,,,,2026-08-14T03:58:27.147856+00:00
7973,2026-04-24,Spotify,DAILY VIRAL SONGs,Kiểu,TRANG,44,,,,2026-08-14T03:58:27.147856+00:00
7980,2026-04-24,Spotify,LOCAL PULSE - HANOI,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",33,,,,2026-08-14T03:58:27.147856+00:00
7979,2026-04-24,Spotify,LOCAL PULSE - HANOI,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,26,,,,2026-08-14T03:58:27.147856+00:00
7977,2026-04-24,Spotify,LOCAL PULSE - HANOI,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,8,,,,2026-08-14T03:58:27.147856+00:00
7981,2026-04-24,Spotify,LOCAL PULSE - HANOI,Cỏ Dại Và Hoa Dành Dành,Trí Tổng & meChill,46,,,,2026-08-14T03:58:27.147856+00:00
7978,2026-04-24,Spotify,LOCAL PULSE - HANOI,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",20,,,,2026-08-14T03:58:27.147856+00:00
7982,2026-04-24,Spotify,LOCAL PULSE - HANOI,Ngày Hai Ta Sát Vai (Thazh x Đông Remix),Lê Thu Thảo feat. Thazh & Đông Remix,93,,,,2026-08-14T03:58:27.147856+00:00
7987,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",75,,,,2026-08-14T03:58:27.147856+00:00
7988,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",80,,,,2026-08-14T03:58:27.147856+00:00
7983,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc""",Ngô Lan Hương,32,,,,2026-08-14T03:58:27.147856+00:00
7984,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,44,,,,2026-08-14T03:58:27.147856+00:00
7991,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,Cỏ Dại Và Hoa Dành Dành,Trí Tổng & meChill,89,,,,2026-08-14T03:58:27.147856+00:00
7986,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",55,,,,2026-08-14T03:58:27.147856+00:00
7990,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,Kiểu,TRANG,88,,,,2026-08-14T03:58:27.147856+00:00
7989,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,85,,,,2026-08-14T03:58:27.147856+00:00
7985,2026-04-24,Spotify,LOCAL PULSE - HOCHIMINH CITY,Đủ Nắng Hoa Sẽ Nở,"Văn Mai Hương, (S)TRONG, Phùng Khánh Linh",47,,,,2026-08-14T03:58:27.147856+00:00
8040,2026-04-24,Shazam,Shazam Top Songs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",127,,,,2026-08-14T03:58:27.147856+00:00
8038,2026-04-24,Shazam,Shazam Top Songs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",113,,,,2026-08-14T03:58:27.147856+00:00
8041,2026-04-24,Shazam,Shazam Top Songs,Có Công Mài Sắc (Drill Mix),Hades feat. Ngô Lan Hương,143,,,,2026-08-14T03:58:27.147856+00:00
8036,2026-04-24,Shazam,Shazam Top Songs,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,70,,,,2026-08-14T03:58:27.147856+00:00
8042,2026-04-24,Shazam,Shazam Top Songs,"Có công mài ""Sắc"" (Đại Mèo Remix)",BDMedia feat. Ngô Lan Hương,156,,,,2026-08-14T03:58:27.147856+00:00
8039,2026-04-24,Shazam,Shazam Top Songs,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,114,,,,2026-08-14T03:58:27.147856+00:00
8037,2026-04-24,Shazam,Shazam Top Songs,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,85,,,,2026-08-14T03:58:27.147856+00:00
8043,2026-04-24,Shazam,Shazam Top Songs,Nếu Cả Đời Này Không Rực Rỡ,Trọng Nhân & Tiểu Mỹ,198,,,,2026-08-14T03:58:27.147856+00:00
8035,2026-04-24,Shazam,Shazam Top Songs,"Tiếng Ru Then (Original Soundtrack From ""Phí Phông: Quỷ Máu Rừng Thiêng",52Hz & Cao Bá Hưng,60,,,,2026-08-14T03:58:27.147856+00:00
7994,2026-04-24,Spotify,Spotify Playlist | Fresh Find Vietnam,Hoàng Hôn Có Em,Vết Xước,53,,,,2026-08-14T03:58:27.147856+00:00
7996,2026-04-24,Spotify,Spotify Playlist | Fresh Find Vietnam,Lâu Rồi Mới Đậm Sâu,JBEE7,59,,,,2026-08-14T03:58:27.147856+00:00
7993,2026-04-24,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,36,,,,2026-08-14T03:58:27.147856+00:00
7992,2026-04-24,Spotify,Spotify Playlist | Fresh Find Vietnam,Ông Già Tuyết,Jackie Njine,18,,,,2026-08-14T03:58:27.147856+00:00
7995,2026-04-24,Spotify,Spotify Playlist | Fresh Find Vietnam,Ở nơi bồ câu và quạ sống chung,Dreamwork,55,,,,2026-08-14T03:58:27.147856+00:00
7998,2026-04-24,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,"Có Công Mài ""Sắc""",Ngô Lan Hương,39,,,,2026-08-14T03:58:27.147856+00:00
8000,2026-04-24,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,Giả Vờ Hạnh Phúc,NB3 Hoài Bảo,60,,,,2026-08-14T03:58:27.147856+00:00
7999,2026-04-24,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,Hoạ Lại Ngày Ấy,Thoại Nghi & Quốc Đạt & ICM,58,,,,2026-08-14T03:58:27.147856+00:00
8001,2026-04-24,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,"Ở Đây Lúc Này – Tiệc Tùng Tour – Live in HCMC, 2025",Tùng,63,,,,2026-08-14T03:58:27.147856+00:00
7997,2026-04-24,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,"Tiếng Ru Then (Original Soundtrack From ""Phí Phông: Quỷ Máu Rừng Thiêng"")",52Hz & Cao Bá Hưng,11,,,,2026-08-14T03:58:27.147856+00:00
8002,2026-04-24,Spotify,Spotify Playlist | Vsound Ngay Lúc Này,"Tiễn Người Tôi Yêu (Original Soundtrack From ""Đại Tiệc Trăng Máu 8"")",Miu Lê & Liên Bỉnh Phát,66,,,,2026-08-14T03:58:27.147856+00:00
8033,2026-04-24,Tiktok,TIKTOK HOT,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,46,,,,2026-08-14T03:58:27.147856+00:00
7968,2026-04-24,Spotify,WEEKLY TOP ALBUM,Chỉ Có Thể Là Anh,TRANG,179,,,,2026-08-14T03:58:27.147856+00:00
7967,2026-04-24,Spotify,WEEKLY TOP ALBUM,Để Leo Một Ngọn Núi,Tùng,125,,,,2026-08-14T03:58:27.147856+00:00
7970,2026-04-24,Spotify,WEEKLY TOP SONG,50 Năm Về Sau,"F47, meChill & Đặng Thanh Tuyền",170,,,,2026-08-14T03:58:27.147856+00:00
7969,2026-04-24,Spotify,WEEKLY TOP SONG,"Có Công Mài ""Sắc""",Ngô Lan Hương,115,,,,2026-08-14T03:58:27.147856+00:00
8034,2026-04-24,Youtube,YOUTUBE MUSIC CHART | TOP SONGS WEEKLY,Viết Tiếp Câu Chuyện Tri Ân (tuần 28/12/ 2025 - 24/ 1/2026),Võ Hạ Trâm,2,,,,2026-08-14T03:58:27.147856+00:00
7946,2026-04-24,Zing,ZingCharts,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",2,,,,2026-08-14T03:58:27.147856+00:00
7953,2026-04-24,Zing,ZingCharts,50 Năm Về Sau,"mechill, Đặng Thanh Tuyền",42,,,,2026-08-14T03:58:27.147856+00:00
7955,2026-04-24,Zing,ZingCharts,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",67,,,,2026-08-14T03:58:27.147856+00:00
7956,2026-04-24,Zing,ZingCharts,"Có Công Mài ""Sắc"" (Remix)",Ngô Lan Hương,80,,,,2026-08-14T03:58:27.147856+00:00
7954,2026-04-24,Zing,ZingCharts,Cười Trên Vết Nứt,Hàn Việt Phong & LQ MEDIA,51,,,,2026-08-14T03:58:27.147856+00:00
7947,2026-04-24,Zing,ZingCharts,Cỏ Dại Và Hoa Dành Dành,Trí Tổng & meChill,8,,,,2026-08-14T03:58:27.147856+00:00
7949,2026-04-24,Zing,ZingCharts,Cỏ Dại Và Hoa Dành Dành,Trọng Nhân & Tiểu Mỹ,18,,,,2026-08-14T03:58:27.147856+00:00
7945,2026-04-24,Zing,ZingCharts,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",1,,,,2026-08-14T03:58:27.147856+00:00
7952,2026-04-24,Zing,ZingCharts,Nhẹ nhàng va vào nhau 'nhẹ nhàng hơn',Lục Huy & Châu Bùi,29,,,,2026-08-14T03:58:27.147856+00:00
7950,2026-04-24,Zing,ZingCharts,Nếu Cả Đời Này Không Rực Rỡ,Trọng Nhân & Tiểu Mỹ,19,,,,2026-08-14T03:58:27.147856+00:00
7948,2026-04-24,Zing,ZingCharts,Thiệp Hồng Sai Tên,Nguyễn Thành Đạt,11,,,,2026-08-14T03:58:27.147856+00:00
7951,2026-04-24,Zing,ZingCharts,Thiệp Hồng Sai Tên,Tiểu Nam,27,,,,2026-08-14T03:58:27.147856+00:00
7957,2026-04-24,Zing,ZingCharts,Điều đẹp nhất về tình yêu,TRANG,94,,,,2026-08-14T03:58:27.147856+00:00
8119,2026-04-25,Apple,APPLE MUSIC - Top ALTERNATIVE Albums,TIỆC TÙNG TOUR: THE LIVE CONCERT ALBUM,Tùng,11,,,,2026-08-14T03:58:27.147856+00:00
8116,2026-04-25,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,Chỉ Có Thể Là Anh,TRANG,164,,,,2026-08-14T03:58:27.147856+00:00
8114,2026-04-25,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,TIỆC TÙNG TOUR: THE LIVE CONCERT ALBUM,Tùng,120,,,,2026-08-14T03:58:27.147856+00:00
8113,2026-04-25,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,Trong,TRANG,43,,,,2026-08-14T03:58:27.147856+00:00
8115,2026-04-25,Apple,APPLE MUSIC CHART - Top ALBUMs Vietnam,ĐỂ LEO MỘT NGỌN NÚI,Tùng,140,,,,2026-08-14T03:58:27.147856+00:00
8118,2026-04-25,Apple,APPLE MUSIC CHART - Top POP Album,Chỉ Có Thể Là Anh,TRANG,107,,,,2026-08-14T03:58:27.147856+00:00
8117,2026-04-25,Apple,APPLE MUSIC CHART - Top POP Album,Trong,TRANG,31,,,,2026-08-14T03:58:27.147856+00:00
8120,2026-04-25,Apple,APPLE MUSIC | Top Songs Vietnam,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",41,,,,2026-08-14T03:58:27.147856+00:00
8121,2026-04-25,Apple,APPLE MUSIC | Top Songs Vietnam,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,133,,,,2026-08-14T03:58:27.147856+00:00
8122,2026-04-25,Apple,APPLE MUSIC | Top Songs Vietnam,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",141,,,,2026-08-14T03:58:27.147856+00:00
8126,2026-04-25,Apple,Apple Music - Top Alternative Songs,Đủ Nắng Hoa Sẽ Nở,Văn Mai Hương & (S)TRONG & Phùng Khánh Linh,48,,,,2026-08-14T03:58:27.147856+00:00
8128,2026-04-25,Apple,Apple Music - Top Dance Songs,50 Năm Về Sau (NamCon Remix),"meChill, NamCon",34,,,,2026-08-14T03:58:27.147856+00:00
8131,2026-04-25,Apple,Apple Music - Top Dance Songs,Anh Vui (Ducth & ThahTrung Remix),Ducth Music & ThahTrung,88,,,,2026-08-14T03:58:27.147856+00:00
8129,2026-04-25,Apple,Apple Music - Top Dance Songs,Có Công Mài Sắc (Drill Mix),Hades feat. Ngô Lan Hương,38,,,,2026-08-14T03:58:27.147856+00:00
8127,2026-04-25,Apple,Apple Music - Top Dance Songs,Có Công Mài Sắc (Remix),Ngô Lan Hương,7,,,,2026-08-14T03:58:27.147856+00:00
8133,2026-04-25,Apple,Apple Music - Top Dance Songs,Người Đã Yêu Ai (Remix),"Ness Remix, Trịnh Thiên Ân",141,,,,2026-08-14T03:58:27.147856+00:00
8132,2026-04-25,Apple,Apple Music - Top Dance Songs,Qua Ngày Mai,Tiên Tiên,109,,,,2026-08-14T03:58:27.147856+00:00
8134,2026-04-25,Apple,Apple Music - Top Dance Songs,Thiệp Hồng Sai Tên (Remix) [Version 2],"Nguyễn Thành Đạt, BMT Music",171,,,,2026-08-14T03:58:27.147856+00:00
8130,2026-04-25,Apple,Apple Music - Top Dance Songs,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,85,,,,2026-08-14T03:58:27.147856+00:00
8123,2026-04-25,Apple,Apple Music - Top POP Songs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",34,,,,2026-08-14T03:58:27.147856+00:00
8124,2026-04-25,Apple,Apple Music - Top POP Songs,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,98,,,,2026-08-14T03:58:27.147856+00:00
8125,2026-04-25,Apple,Apple Music - Top POP Songs,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",104,,,,2026-08-14T03:58:27.147856+00:00
8110,2026-04-25,Apple,Apple Playlist | Vietnam Ơi,CHUỒN CHUỒN (bay thấp),Tùng,97,,,,2026-08-14T03:58:27.147856+00:00
8109,2026-04-25,Apple,Apple Playlist | Vietnam Ơi,Nụ cười của một người lạ,TRANG,63,,,,2026-08-14T03:58:27.147856+00:00
8107,2026-04-25,Apple,Apple Playlist | Vietnam Ơi,nếu anh không yêu em...DNKYE,Đồng Lan & VSTRA,12,,,,2026-08-14T03:58:27.147856+00:00
8112,2026-04-25,Apple,Apple Playlist | Vietnam Ơi,Đậu Thần,Dreamwork,130,,,,2026-08-14T03:58:27.147856+00:00
8111,2026-04-25,Apple,Apple Playlist | Vietnam Ơi,ĐẶT TRÁI TIM LÊN BÀN,Tùng,26,,,,2026-08-14T03:58:27.147856+00:00
8108,2026-04-25,Apple,Apple Playlist | Vietnam Ơi,Ở nơi bồ câu và quạ sống chung,Dreamwork,25,,,,2026-08-14T03:58:27.147856+00:00
8058,2026-04-25,Zing,BXH NHẠC MỚI,Có Bác Trong Tim,"Xệ Xệ, Tùng Dương",39,,,,2026-08-14T03:58:27.147856+00:00
8064,2026-04-25,Zing,BXH NHẠC MỚI,Cười Trên Vết Nứt,Chu Bin,91,,,,2026-08-14T03:58:27.147856+00:00
8057,2026-04-25,Zing,BXH NHẠC MỚI,Cười Trên Vết Nứt,Hàn Việt Phong & LQ MEDIA,32,,,,2026-08-14T03:58:27.147856+00:00
8061,2026-04-25,Zing,BXH NHẠC MỚI,Cười Trên Vết Nứt (Remix),Hàn Việt Phong & LQ REMIX,78,,,,2026-08-14T03:58:27.147856+00:00
8065,2026-04-25,Zing,BXH NHẠC MỚI,Giả Vờ Hạnh Phúc,NB3 Hoài Bảo,92,,,,2026-08-14T03:58:27.147856+00:00
8063,2026-04-25,Zing,BXH NHẠC MỚI,Hoa Quỳnh Lan,Tô Đạt,90,,,,2026-08-14T03:58:27.147856+00:00
8056,2026-04-25,Zing,BXH NHẠC MỚI,Nhẹ nhàng va vào nhau 'nhẹ nhàng hơn',Lục Huy & Châu Bùi,14,,,,2026-08-14T03:58:27.147856+00:00
8060,2026-04-25,Zing,BXH NHẠC MỚI,"Tiếng Ru Then (Original Soundtrack From ""Phí Phông: Quỷ Máu Rừng Thiêng"")",52Hz & Cao Bá Hưng,65,,,,2026-08-14T03:58:27.147856+00:00
8059,2026-04-25,Zing,BXH NHẠC MỚI,Ánh Sao Việt Nam,"Võ Minh Lâm, Minh Sang",61,,,,2026-08-14T03:58:27.147856+00:00
8062,2026-04-25,Zing,BXH NHẠC MỚI,Đà Lạt Còn Mưa Không Em,Jee Trần,79,,,,2026-08-14T03:58:27.147856+00:00
8071,2026-04-25,Spotify,DAILY TOP SONG,"Có Công Mài ""Sắc""",Ngô Lan Hương,108,,,,2026-08-14T03:58:27.147856+00:00
8073,2026-04-25,Spotify,DAILY VIRAL SONGs,"Có Công Mài ""Sắc''",Ngô Lan Hương,45,,,,2026-08-14T03:58:27.147856+00:00
8075,2026-04-25,Spotify,DAILY VIRAL SONGs,"Có công mài ""Sắc"" (Hưng Hack Remix)",BDMedia feat. Ngô Lan Hương,70,,,,2026-08-14T03:58:27.147856+00:00
8074,2026-04-25,Spotify,DAILY VIRAL SONGs,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,65,,,,2026-08-14T03:58:27.147856+00:00
8072,2026-04-25,Spotify,DAILY VIRAL SONGs,Kiểu,TRANG,43,,,,2026-08-14T03:58:27.147856+00:00
8076,2026-04-25,Spotify,HANOI,"Có Công Mài ""Sắc''",Ngô Lan Hương,87,,,,2026-08-14T03:58:27.147856+00:00
8146,2026-04-25,Instagram,INSTAGRAM| TRENDING AUDIO,Nếu Cả Đời Này Không Rực Rỡ,Trọng Nhân & Tiểu Mỹ,27,,,,2026-08-14T03:58:27.147856+00:00
8080,2026-04-25,Spotify,LOCAL PULSE - HANOI,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",32,,,,2026-08-14T03:58:27.147856+00:00
8081,2026-04-25,Spotify,LOCAL PULSE - HANOI,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,38,,,,2026-08-14T03:58:27.147856+00:00
8079,2026-04-25,Spotify,LOCAL PULSE - HANOI,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,25,,,,2026-08-14T03:58:27.147856+00:00
8077,2026-04-25,Spotify,LOCAL PULSE - HANOI,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,7,,,,2026-08-14T03:58:27.147856+00:00
8082,2026-04-25,Spotify,LOCAL PULSE - HANOI,Cỏ Dại Và Hoa Dành Dành,Trí Tổng & meChill,53,,,,2026-08-14T03:58:27.147856+00:00
8078,2026-04-25,Spotify,LOCAL PULSE - HANOI,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",20,,,,2026-08-14T03:58:27.147856+00:00
8085,2026-04-25,Spotify,LOCAL PULSE - HANOI,Ngày Hai Ta Sát Vai (Thazh x Đông Remix),Lê Thu Thảo feat. Thazh & Đông Remix,99,,,,2026-08-14T03:58:27.147856+00:00
8084,2026-04-25,Spotify,LOCAL PULSE - HANOI,"Tiếng Ru Then (Original Soundtrack From ""Phí Phông: Quỷ Máu Rừng Thiêng"")",52Hz & Cao Bá Hưng,91,,,,2026-08-14T03:58:27.147856+00:00
8083,2026-04-25,Spotify,LOCAL PULSE - HANOI,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,56,,,,2026-08-14T03:58:27.147856+00:00
8090,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",74,,,,2026-08-14T03:58:27.147856+00:00
8091,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,50 Năm Về Sau (NamCon Remix),"meChill, Nam Con",75,,,,2026-08-14T03:58:27.147856+00:00
8087,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc""",Ngô Lan Hương,31,,,,2026-08-14T03:58:27.147856+00:00
8095,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,"Có Công Mài ""Sắc"" (Drill Mix)",Hades & Ngô Lan Hương,100,,,,2026-08-14T03:58:27.147856+00:00
8086,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,28,,,,2026-08-14T03:58:27.147856+00:00
8094,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,Cỏ Dại Và Hoa Dành Dành,Trí Tổng & meChill,96,,,,2026-08-14T03:58:27.147856+00:00
8089,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,Hôn Lễ Của Em,"Trọng Nhân, Tiểu Mỹ",58,,,,2026-08-14T03:58:27.147856+00:00
8093,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,Kiểu,TRANG,80,,,,2026-08-14T03:58:27.147856+00:00
8092,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,Vở Kịch Của Em (Ducth Remix),Ducth Music & Thiện ND,77,,,,2026-08-14T03:58:27.147856+00:00
8088,2026-04-25,Spotify,LOCAL PULSE - HOCHIMINH CITY,Đủ Nắng Hoa Sẽ Nở,"Văn Mai Hương, (S)TRONG, Phùng Khánh Linh",52,,,,2026-08-14T03:58:27.147856+00:00
8141,2026-04-25,Shazam,Shazam Top Songs,50 Năm Về Sau,"F47, Mechill, Đặng Thanh Tuyền",113,,,,2026-08-14T03:58:27.147856+00:00
8142,2026-04-25,Shazam,Shazam Top Songs,50 Năm Về Sau,"Mechill, Đặng Thanh Tuyền",117,,,,2026-08-14T03:58:27.147856+00:00
8145,2026-04-25,Shazam,Shazam Top Songs,Có Công Mài Sắc (Drill Mix),Hades feat. Ngô Lan Hương,159,,,,2026-08-14T03:58:27.147856+00:00
8138,2026-04-25,Shazam,Shazam Top Songs,"Có công mài ""Sắc"" (Remix)",Ngô Lan Hương,78,,,,2026-08-14T03:58:27.147856+00:00
8144,2026-04-25,Shazam,Shazam Top Songs,"Có công mài ""Sắc"" (Đại Mèo Remix)",BDMedia feat. Ngô Lan Hương,150,,,,2026-08-14T03:58:27.147856+00:00
8140,2026-04-25,Shazam,Shazam Top Songs,Cỏ Dại Và Hoa Dành Dành,F47 Cover & Đặng Thanh Tuyền,110,,,,2026-08-14T03:58:27.147856+00:00
8139,2026-04-25,Shazam,Shazam Top Songs,Hôn Lễ Của Em,Trọng Nhân & Tiểu Mỹ,89,,,,2026-08-14T03:58:27.147856+00:00
8143,2026-04-25,Shazam,Shazam Top Songs,Nếu Cả Đời Này Không Rực Rỡ,Trọng Nhân & Tiểu Mỹ,137,,,,2026-08-14T03:58:27.147856+00:00
8137,2026-04-25,Shazam,Shazam Top Songs,"Tiếng Ru Then (Original Soundtrack From ""Phí Phông: Quỷ Máu Rừng Thiêng",52Hz & Cao Bá Hưng,65,,,,2026-08-14T03:58:27.147856+00:00
8098,2026-04-25,Spotify,Spotify Playlist | Fresh Find Vietnam,Hoàng Hôn Có Em,Vết Xước,53,,,,2026-08-14T03:58:27.147856+00:00
8100,2026-04-25,Spotify,Spotify Playlist | Fresh Find Vietnam,Lâu Rồi Mới Đậm Sâu,JBEE7,59,,,,2026-08-14T03:58:27.147856+00:00
8097,2026-04-25,Spotify,Spotify Playlist | Fresh Find Vietnam,Thương Người Có Người Thương,Po Bae,36,,,,2026-08-14T03:58:27.147856+00:00
